time,knee_angle,hip_angle,elbow_angle
0.0,162.7543145773121,150.16187870501255,175.28324059136807
0.016674150096215524,162.53393480406635,149.9743795990193,175.83670196119252
0.03334830019243105,162.442113989045,150.04388967160133,175.95856751347327
0.05002245028864657,162.47196467022937,150.08035244790972,175.52874219091208
0.0666966003848621,162.52475348960849,150.1557167504979,174.97038720508164
0.08337075048107762,162.96476252950677,150.61520576166848,175.40969422243623
0.10004490057729314,162.93688503426773,150.8567960195359,176.9831478217655
0.11671905067350866,163.23863790402726,151.29077014428938,178.48769639086632
0.1333932007697242,163.5434588204856,151.82930152884657,178.98799946204844
0.1500673508659397,162.4712120741265,150.52486353750157,179.86613127596985
0.16674150096215523,162.0915936469434,150.1129003085242,179.0546652027413
0.18341565105837077,162.15722352166944,150.30815932282567,178.3199119121666
0.20008980115458627,162.34898586639088,150.7207473222081,177.49722617693612
0.2167639512508018,162.45867241709666,150.9690704165859,176.6956829511994
0.2334381013470173,162.27995785153945,150.77006801353883,175.95278355394757
0.25011225144323285,162.05587380361794,150.56493581026763,175.49525743191668
0.2667864015394484,161.78833463811466,150.23921609064078,175.64123610428098
0.2834605516356639,161.78071193015663,150.17504626171953,175.60457982273653
0.3001347017318794,161.3709707323347,149.7384584435385,176.27969939563087
0.31680885182809493,160.81248821071412,149.2846375538906,176.43653359106077
0.33348300192431046,160.48089484551667,148.93911732114213,175.87640132486956
0.350157152020526,160.36231903599125,148.3923635640115,176.02823732700344
0.36683130211674153,160.45459786279076,148.21319629256794,177.06485374699386
0.383505452212957,160.3055231978527,147.89264438203256,176.48486658689023
0.40017960230917254,159.25657054250104,147.4522115869287,176.44292115656233
0.4168537524053881,159.69723333590525,149.8963065368072,174.4433638365434
0.4335279025016036,160.22521483497985,151.2777875490965,174.12403406320078
0.45020205259781915,160.50353526493285,149.65077252598905,174.62449590488973
0.4668762026940346,160.3519379631503,149.25141174596996,174.58467934394676
0.48355035279025016,160.17136059300992,148.90598036027998,175.5483187961504
0.5002245028864657,162.01099847969812,152.29412464394258,178.50667981289686
0.5168986529826812,162.29598565676457,153.60870244370315,179.4447948132097
0.5335728030788968,161.657845260952,153.63419063654754,178.85947990275875
0.5502469531751123,161.61809445818028,153.71760547038977,178.4692195624414
0.5669211032713278,161.38626429500474,153.54747446980468,178.95895266991454
0.5835952533675433,161.6507295657302,154.64230291785873,175.64046734173525
0.6002694034637588,161.49348588220937,155.20026059177613,174.58981086877017
0.6169435535599743,161.60741384668853,155.4999586397281,174.21719295499346
0.6336177036561899,161.20935045627579,154.94728805687822,173.8787424757864
0.6502918537524054,161.19166278142185,155.07246547756964,173.80994543858495
0.6669660038486209,160.8060913683677,154.36246210256763,173.40846325448626
0.6836401539448365,161.64790434875476,154.69090857442453,172.64074990016826
0.700314304041052,162.21603566949966,154.87550478688797,173.44397978177636
0.7169884541372675,162.6832791390368,155.15723991288064,174.31787419512773
0.7336626042334831,162.37885854498873,154.91068596827816,175.3976928376156
0.7503367543296985,162.76232092286818,153.10995648305638,177.90263492788674
0.767010904425914,162.496346052637,152.71513398348196,179.53802020475143
0.7836850545221296,163.20975190718022,152.78858924543124,179.45626975589514
0.8003592046183451,163.32358534036203,152.7766507262232,179.03777562238878
0.8170333547145606,163.61936268734436,152.83218164162756,179.82327521865446
0.8337075048107762,163.30977416021676,152.19532523723203,179.48782292483466
0.8503816549069917,162.92222262349463,151.76852280141262,179.3057399889831
0.8670558050032072,161.81068877215455,152.56036902906396,177.73883683764302
0.8837299550994228,161.64256486111958,153.04964414672392,176.6699411487191
0.9004041051956383,162.18107220742485,153.8385951665105,176.54324104344008
0.9170782552918537,161.880154182829,153.46517193692438,176.86386612843708
0.9337524053880693,161.41035840470255,153.4046741507025,178.0419571423794
0.9504265554842848,161.16668373153405,153.64694744574177,178.2311664195073
0.9671007055805003,161.13596131775762,154.19766743458328,178.8463089013547
0.9837748556767159,160.9631423177125,154.27059584597185,178.92226438778883
1.0004490057729314,161.0685116228114,154.31796512120604,179.59026349401123
1.017123155869147,160.0050342815594,153.9329910086595,179.78797990152324
1.0337973059653625,159.436557922874,153.9873376152176,178.0840695759492
1.050471456061578,159.3380812755888,154.1018818347324,177.982976290011
1.0671456061577935,158.35778282695495,153.45700952372943,177.66815495396213
1.083819756254009,156.46149558825644,152.5166289097534,177.85181727857525
1.1004939063502246,156.84653293030624,153.00073011522923,178.8463550833754
1.1171680564464401,156.55579539656284,155.023227850663,179.15256955202838
1.1338422065426557,155.18850012386815,154.7544423326517,178.95731852235605
1.1505163566388712,154.22171082530417,154.29626312306814,178.8935614178117
1.1671905067350865,154.23964290243367,154.94815801568,178.5801511581817
1.183864656831302,154.19842065231666,155.40828452995825,178.9620316717298
1.2005388069275176,154.33459513233052,155.3583262542118,179.644389374326
1.217212957023733,154.85255845016775,154.64407645049954,178.97298623827143
1.2338871071199486,153.73945635780748,153.75747217080428,178.62097399712437
1.2505612572161642,152.513226045265,153.42882926805063,179.0332321914584
1.2672354073123797,151.07645120671452,152.92714419692214,179.11420335887016
1.2839095574085952,148.89717823224146,150.84198167223684,179.4760030292287
1.3005837075048108,148.77454415828385,150.69042294642674,178.32949814538202
1.3172578576010263,148.40084871417454,150.43203287310695,177.9532641643862
1.3339320076972419,148.0453532892218,150.44145844997047,178.20104511400592
1.3506061577934574,146.78082460356902,149.89894368627446,179.1313466490636
1.367280307889673,146.0108026809119,149.7289720133514,178.62530678400802
1.3839544579858885,145.03032643965275,149.19269587696309,179.30856274367784
1.400628608082104,143.93337667375818,148.67937251619765,179.90929243365866
1.4173027581783195,141.07133381043633,147.700656995535,178.60303687923988
1.433976908274535,138.52772009802035,146.03217881249824,178.72036634556267
1.4506510583707506,136.48938079030515,145.11541842161355,178.71444491061635
1.4673252084669661,135.51836203767567,144.15114685047544,177.63683301135376
1.4839993585631814,133.25719216360568,142.2945562431243,177.98718443017583
1.500673508659397,131.14649378503097,141.04740523739318,178.68678322850252
1.5173476587556125,131.268149409394,140.5684835655359,179.6737577487437
1.534021808851828,131.56674116483293,140.84222203944603,179.5537279006794
1.5506959589480436,131.27236546090126,140.30810154240146,179.62132603205413
1.567370109044259,130.39352321724215,140.1149389518062,179.56751994811302
1.5840442591404746,128.57269566383462,138.07116159241392,179.21925761060155
1.6007184092366902,127.41144209174726,138.6869695756488,178.58099485779505
1.6173925593329057,124.40349187217213,137.61705905497388,178.8669368443312
1.6340667094291212,125.28385781469552,137.71629415414998,179.34747606649532
1.6507408595253368,125.64423098795932,138.5363981749089,179.6053523237899
1.6674150096215523,127.57374509784574,140.81277724804775,178.69166843897753
1.6840891597177678,133.48626933550605,142.93760557267134,177.76582548961994
1.7007633098139834,nan,nan,nan
1.717437459910199,nan,nan,nan
1.7341116100064145,129.9750561993661,138.09350097606267,175.62556297801572
1.75078576010263,126.68114255905469,135.84803786221028,177.1766774689118
1.7674599101988455,122.84326734638358,133.1438924184682,176.9995922970994
1.784134060295061,119.3842767709571,129.76726173806188,176.26495141383563
1.8008082103912766,118.50374691049888,127.85162278884859,175.32919769858574
1.817482360487492,114.27428360134498,124.21178326884808,173.31130393382495
1.8341565105837074,111.69246659347277,123.34040322951074,170.98825011486232
1.850830660679923,114.33446693246997,125.8728953797947,174.56047771418613
1.8675048107761385,nan,nan,nan
1.884178960872354,109.8668619252836,124.83458169070528,172.45219439692244
1.9008531109685696,nan,nan,nan
1.917527261064785,nan,nan,nan
1.9342014111610006,nan,nan,nan
1.9508755612572162,nan,nan,nan
1.9675497113534317,nan,nan,nan
1.9842238614496472,nan,nan,nan
2.0008980115458628,nan,nan,nan
2.0175721616420783,nan,nan,nan
2.034246311738294,nan,nan,nan
2.0509204618345094,nan,nan,nan
2.067594611930725,nan,nan,nan
