time,knee_angle,hip_angle,elbow_angle
0.0,123.08949754372922,141.2943388330118,120.65621816495099
0.01667410951621478,122.77873698982384,141.03452902721688,119.91955799676556
0.03334821903242956,121.9569687750644,140.52732790238133,119.82293144792018
0.050022328548644336,122.16076735203147,140.51141532981046,119.26594082355017
0.06669643806485911,123.07486365276105,141.0805116178821,119.53222501496043
0.0833705475810739,123.74066269421694,141.78600186229872,119.75208530203874
0.10004465709728867,123.54672047413216,142.0085997257388,120.34315742304203
0.11671876661350346,123.35374677487921,141.646514542138,120.89359724730421
0.13339287612971823,123.39260564886138,141.41026743976448,121.07212671154912
0.15006698564593302,114.94509874730265,134.52056658844342,118.87748112397061
0.1667410951621478,119.77087909258205,138.31584611287172,120.181647119304
0.18341520467836256,121.669367508269,139.4456205021184,120.45029888239064
0.20008931419457734,122.12397057845614,139.80182639851918,120.03379708490662
0.21676342371079213,122.51824942012938,140.02012870942488,120.02221625864726
0.23343753322700692,122.45348730379415,140.01184684799364,119.26622833729893
0.2501116427432217,114.30022401811101,133.57374853242317,115.83796088825821
0.26678575225943646,119.57388962293481,137.5291781887919,117.67179933270396
0.28345986177565125,121.95811187254455,138.97795750181842,118.27775706656375
0.30013397129186603,123.43337322727054,138.99887798715437,119.64853329559074
0.3168080808080808,124.71481773678174,139.13811897277287,119.81135334113732
0.3334821903242956,118.17634303611656,133.41272432828112,117.56078491561621
0.35015629984051033,116.14546242270322,131.74970938113867,116.98981859595811
0.3668304093567251,115.21683223516276,130.94615845673673,116.26662291434731
0.3835045188729399,114.79502516685663,130.72816631276706,117.06675314170921
0.4001786283891547,115.44077754144587,131.22050729878094,117.77566694541396
0.4168527379053695,116.15594269444568,131.9952740020238,118.86508747502563
0.43352684742158426,116.35734150949617,132.16189439139922,119.43836366249624
0.45020095693779905,117.16634204759674,132.76430789136913,118.74486997267198
0.46687506645401383,123.84089618761233,137.9709502608227,118.33615788859201
0.48354917597022856,126.21564292452888,139.64967281051068,117.69543947770366
0.5002232854864433,121.03651441534213,135.00653617622893,117.30568581254025
0.5168973950026582,119.01590654131188,132.55357771298264,115.38762559203091
0.5335715045188729,118.92831359042991,131.66575235251753,114.28668288734531
0.5502456140350876,119.01336721965687,131.02932139853777,112.26564518575647
0.5669197235513025,124.6812754288931,135.75340718054022,109.8821063469119
0.5835938330675172,127.74892151924061,138.41888239469625,110.33980158189604
0.6002679425837321,128.38398673188632,139.20742349340907,109.78794327514383
0.6169420520999468,128.52703817634438,139.07378619297694,109.08727781994462
0.6336161616161616,128.44287691963567,138.7141597752535,108.62216162062454
0.6502902711323764,128.3844100859162,138.26667538247602,108.16622472610999
0.6669643806485912,127.62911417135687,137.63663649669448,107.44999102614227
0.6836384901648059,127.78503799404021,137.7145345108259,108.35321266110218
0.7003125996810207,127.97369031192699,137.58902705058168,109.08950343439248
0.7169867091972355,128.10640637733567,137.70986529252278,108.90432763416474
0.7336608187134502,128.73420149682815,137.9563306558681,108.36803471632606
0.7503349282296651,129.4571065642682,138.12835074246047,106.76634456462999
0.7670090377458798,129.55275605265788,137.96829555166798,106.36500436445573
0.7836831472620946,129.7084690083876,137.39962656830755,103.41771087364324
0.8003572567783094,129.57764443690138,136.6299104106141,101.11236462361686
0.8170313662945241,130.42380505855127,136.98951017854978,100.76482750373613
0.833705475810739,131.03532770283016,137.11884338605205,100.48809446533967
0.8503795853269537,130.8630458744218,136.5513091673614,98.63414386844822
0.8670536948431685,130.42180157322332,135.9314409401643,98.45433045636933
0.8837278043593833,129.8850641366846,135.26174223818407,101.23520391239603
0.9004019138755981,129.32056353883732,134.49914844079956,100.60185895962996
0.9170760233918128,128.8561003238571,134.3111955030485,100.68010423665034
0.9337501329080277,129.34219759993894,134.01179502873623,98.62754333470109
0.9504242424242424,128.94456388433062,133.0654682073881,100.36137024295476
0.9670983519404571,128.0132576743837,131.95553053630968,99.84168506702514
0.983772461456672,127.7337146966734,131.03638890422576,98.20109633859931
1.0004465709728867,125.62317592651806,129.5769138247668,93.15205138157258
1.0171206804891015,123.666033417388,127.8027565055252,92.07125765056767
1.0337947900053164,124.61676646878227,128.82416694462975,90.3929731569014
1.050468899521531,124.84664287835429,129.68341558243742,90.05315985554883
1.0671430090377458,125.50707074736822,130.46611991235443,89.5847380135124
1.0838171185539607,125.20184121860072,130.72072789942354,89.53143617594144
1.1004912280701753,125.25790747349674,130.64307967577662,88.06274369846878
1.1171653375863901,125.88407169642794,129.5789751916442,82.68625196950619
1.133839447102605,124.44719046438996,127.53754254296669,83.42435702174068
1.1505135566188198,124.91475157544511,127.14930076400955,82.78158311961162
1.1671876661350344,128.16736722405207,129.27093635787685,79.79907970257527
1.1838617756512493,130.21692763602775,130.4233994953897,78.58656287253255
1.2005358851674641,130.50568876779107,129.81239282938247,79.09244611124836
1.2172099946836787,129.94797029881326,128.65419905910474,78.50712431029612
1.2338841041998936,132.33181769075367,129.64306888135135,78.78610771997089
1.2505582137161084,130.5775466250601,128.0429481363559,79.30457901525214
