time,knee_angle,hip_angle,elbow_angle
0.0,93.2509992012091,122.1131347279648,110.08243919872746
0.016674341573759896,93.54266870902516,122.11497869707024,108.18130860147788
0.03334868314751979,93.92941268501725,122.26362082150042,106.74949914075819
0.05002302472127969,93.73326083039339,122.2494062877123,104.49425664473291
0.06669736629503958,93.88208509811756,122.5100459277415,102.42532514469175
0.08337170786879948,93.84734899801262,122.45536791785382,99.80035207691391
0.10004604944255938,88.52971068739556,115.89705350671905,94.16718247781262
0.11672039101631927,91.3942109468976,119.71038444495629,93.15996567074981
0.13339473259007917,88.38452088416891,118.79153148766673,89.95465562157116
0.15006907416383908,86.2289531915654,117.53565135570949,81.79303149190224
0.16674341573759896,85.50695217958202,117.30698089975238,77.60092754380315
0.18341775731135887,85.34285213837308,117.58451301986764,72.67614200505214
0.20009209888511875,85.39186008584879,115.34800197161249,66.54660310760231
0.21676644045887866,85.67359067806092,114.48470621257577,62.65131211378361
0.23344078203263854,87.01335536523297,114.78741630739191,59.353087590624924
0.2501151236063984,86.82501510032152,114.27290728798152,56.2485383944779
0.26678946518015834,86.11963079511864,113.5654730597419,53.62297977813055
0.28346380675391825,85.4509752989822,113.07345949401426,49.78447985803285
0.30013814832767816,85.06321460846351,113.07433700100142,46.61310023652419
0.316812489901438,84.91887313377057,113.01361386346356,44.48952033631189
0.3334868314751979,85.27632630413827,112.77801406286933,43.692747606219484
0.35016117304895783,85.02973825180966,112.19112537912845,41.48137368997611
0.36683551462271774,84.92137583466976,113.79155109580695,41.519174897852444
0.38350985619647765,87.86777354256722,116.32189017737778,41.2849002542274
0.4001841977702375,88.6844828130941,117.26295055126414,41.2183529101308
0.4168585393439974,88.76222763638678,117.76581435325099,42.166081527039736
0.4335328809177573,88.67233544102426,118.03385438165097,42.03289537591012
0.45020722249151723,89.56349758495274,119.12770196973686,42.86712447634689
0.4668815640652771,90.05704464351835,119.77944833901907,43.98695574751147
0.483555905639037,90.74853173322656,120.41854626391738,44.898477490977804
0.5002302472127969,91.48820040147348,121.03358833251895,45.671628454427506
0.5169045887865568,92.40460625577239,121.51260033898384,47.307784631436654
0.5335789303603167,92.54480865106164,121.7678942908729,49.53666771438077
0.5502532719340766,92.96992551585583,121.85032275700362,51.75594946823836
0.5669276135078365,92.91140241135572,121.73171229668587,52.66444062450719
0.5836019550815964,92.74980441322458,121.77932968827872,54.37470437989257
0.6002762966553563,93.32542419558645,122.01822042877137,55.95716946386398
0.6169506382291162,93.63098311794619,122.02311283329284,55.93925156906459
0.633624979802876,93.51285233498677,121.8582250433631,55.46163609033807
0.6502993213766359,93.95227691841575,122.17796408829675,56.8069974428025
0.6669736629503958,93.75251154684395,122.10832180889922,56.536097470439806
0.6836480045241558,93.77453578973935,122.58677102545552,59.72014675966092
0.7003223460979157,92.64403986966978,121.424228772709,63.61953714010617
0.7169966876716756,92.3760505085584,121.14746205615548,65.85891938401687
0.7336710292454355,91.92695924147534,120.41230837923408,67.02053600469924
0.7503453708191954,92.63954815788352,120.39297230025458,71.61824884334547
0.7670197123929553,92.49617727759744,119.80223800091099,73.36443154619926
0.7836940539667151,92.1761811526428,118.90546612915433,78.13819006104944
0.800368395540475,91.47744740735195,117.49589576950551,81.84631472587492
0.8170427371142349,91.86449813655092,117.07931252680639,85.4565662943861
0.8337170786879948,92.5460500235611,117.23309662824298,89.7037238680146
0.8503914202617547,90.92125825039462,114.932516074206,95.41867299878601
0.8670657618355146,90.59872522176862,114.11945694551062,99.74220750273031
0.8837401034092746,91.37342835726236,114.46810375682357,108.58411822410447
0.9004144449830345,91.12791522912991,113.53354057181068,126.43963352187798
0.9170887865567943,90.28909803298123,112.29449385002886,131.50357473044627
0.9337631281305542,91.01073824417887,113.25395725198149,129.26562780749313
0.9504374697043141,91.60747840538117,113.90085648596869,132.5266702082047
0.967111811278074,92.12542514501439,114.4469726488513,132.8090765603799
0.9837861528518339,91.39397452350606,114.07579869584721,133.74947390609051
1.0004604944255937,90.38672841266346,113.94614906337311,136.0192954932631
1.0171348359993537,89.88191796536731,113.78752956086545,136.28963582533373
1.0338091775731135,91.2665510155106,113.18766807992104,137.00558268310527
1.0504835191468735,90.9681676865378,112.12087799372419,136.4694444385701
1.0671578607206333,90.06846242171285,110.68787416917112,131.86946647054066
1.0838322022943934,88.04602874058303,111.03405800550257,131.3020465132694
1.1005065438681532,87.1843248696747,111.3056889252464,132.54152364882557
1.1171808854419132,87.58026811856523,111.70728466295766,133.62541788683356
1.133855227015673,87.84516021873158,112.29696313204516,134.65770609860942
1.1505295685894328,87.36592498934101,112.00580409776734,136.50394206249555
1.1672039101631928,87.47731942793291,111.95128248109552,138.67943337346793
1.1838782517369526,87.15750371270109,111.18441240690625,140.81706143245492
1.2005525933107126,89.19629545134026,111.05536037227276,138.88226790861026
1.2172269348844724,90.61264464540685,112.11452049460111,139.58561566063122
1.2339012764582324,91.70933370909951,112.54250456562235,139.73197602327693
1.2505756180319922,88.41761328977802,111.20512572628407,140.70065850030986
1.267249959605752,88.9280462581042,111.55519935028072,144.07116257934953
1.283924301179512,88.35635290806009,111.21244580218391,145.32566540776972
1.3005986427532719,86.48013490326869,109.92027179079115,145.55215802563
1.3172729843270319,85.49926133972762,109.23491705395604,145.23334382363677
1.3339473259007917,84.81658114107988,108.57265729112791,146.43054859825824
1.3506216674745517,83.10042101528016,106.98119907374111,146.31406649138714
1.3672960090483115,82.12900610066977,106.07975518641982,146.38989592537501
1.3839703506220715,81.81798872223321,105.44274874544696,145.22954484946536
1.4006446921958313,80.56699011609554,104.21286924130774,145.08532234920415
1.4173190337695911,80.79260161531604,104.2515340506051,145.56763539880635
1.4339933753433511,85.11382041184697,106.86899338221545,148.5730932195778
1.450667716917111,85.72706945138111,107.8586497948512,149.09573854432864
1.467342058490871,87.09167545128003,109.14239995553262,149.2168688373037
1.4840164000646308,84.95457065904962,107.8339229280146,147.57091384958912
1.5006907416383908,83.82204438575994,107.13420826696192,146.48606813538964
1.5173650832121506,83.19906720263236,106.70151293310576,146.0303191892495
1.5340394247859106,82.81713837022738,106.49748702715502,146.08863694874458
1.5507137663596704,83.66461810885384,107.23954749507335,146.5555248711614
1.5673881079334302,83.37390606966785,106.99371968773912,146.5966434082429
1.5840624495071902,86.40215537178545,108.51833902880264,147.81376337134242
1.60073679108095,88.55029007546517,109.7900452529436,147.25286535472094
1.61741113265471,89.51937371994453,110.32222327183757,147.061223798137
1.6340854742284698,90.59664858605888,110.85616575004087,147.61511603544332
1.6507598158022299,90.99990051165221,111.11229804012557,147.79893747950817
1.6674341573759897,91.62134619756579,111.4250831643164,147.26266145191286
1.6841084989497497,91.26252309482541,111.13564875121268,146.91039745736364
1.7007828405235095,91.00504471063013,111.05463525190558,147.05620037309788
1.7174571820972693,90.59171438924079,110.5873491160948,147.23054120719667
1.7341315236710293,90.0261489417406,109.99348820318188,147.14933029626056
1.750805865244789,90.01028990752347,110.0489669666588,147.3792453550917
1.7674802068185491,86.53964495499469,108.22002415429003,145.1850943492611
1.784154548392309,88.71894767464144,109.44841720869704,146.79611872533107
1.800828889966069,89.42548419830571,109.65242067892711,147.54593893589023
1.8175032315398287,85.94561194821466,107.36876974630884,145.8039903036781
1.8341775731135885,84.8628227778207,106.937033385061,145.2398552499858
1.8508519146873486,84.43836542204916,106.77889245629498,145.3091585091381
1.8675262562611084,84.49006270287353,106.67875258426687,145.7314236183366
1.8842005978348684,84.37681121438519,106.46384184887557,145.40798584189804
1.9008749394086282,84.34910659456449,106.50748754486725,146.31213192425133
1.9175492809823882,87.74854948781415,108.47936516696639,148.6699321627811
1.934223622556148,86.19604326505964,107.7785803126831,148.683905651756
1.950897964129908,85.5005572206811,107.57804079065532,148.94824916274015
1.9675723057036678,85.24948351158272,107.55302242307164,148.6082261698734
1.9842466472774276,88.97797046782215,110.66207036700953,146.53446223394351
2.0009209888511874,90.45586382184594,111.88375016975041,145.68962842664496
2.0175953304249474,90.97931660107132,112.25877226949426,145.5183182979632
2.0342696719987075,91.24972652485951,112.37674122156025,145.1880648791161
2.0509440135724675,91.58213634353964,112.22772867821875,144.8823206503795
2.067618355146227,92.02076325936625,112.36118889159617,145.58364291260958
2.084292696719987,92.18205363799885,112.52030458132374,145.87577807755568
2.100967038293747,92.31526030220844,112.59797993599497,145.68702064557334
2.1176413798675067,92.18928607202065,112.35644061693822,145.5224217915468
2.1343157214412667,91.5821672662403,112.05547444477423,145.18099842322388
2.1509900630150267,91.50706979817596,111.97422849976482,145.99094669993326
2.1676644045887867,91.5132438449533,112.0297503828718,146.23535915233296
2.1843387461625463,92.044042855875,112.11755753489093,146.70631943466373
2.2010130877363063,92.30548425643322,112.29222725569295,146.84723730076252
2.2176874293100663,92.53120434430943,112.49577856742525,146.98615908221325
